"","...1","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Elevation_sc","Time_sc","Time"
"6788",6788,"ANTIOCC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6789",6789,"AQUIFOR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,-0.315695496673097,-2.32516067790263,"historical"
"6790",6790,"ARCTUVA","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6791",6791,"ARENCAP","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6792",6792,"ARNICOR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6793",6793,"ARNILAT","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,-0.315695496673097,-2.32516067790263,"historical"
"6794",6794,"ARNIMOL","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6795",6795,"ARNIPAR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6796",6796,"ARNIRYD","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6797",6797,"ASARCAU","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6798",6798,"ASTRALP","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6799",6799,"ATHYFIL","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6800",6800,"BISTVIV","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6801",6801,"BOECLYA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6802",6802,"BOECSTR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6803",6803,"CALTLEP","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6804",6804,"CANAMOD","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6805",6805,"CASSMER","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6806",6806,"CASTMIN","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6807",6807,"CASTPAR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6808",6808,"CASTRHE","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6809",6809,"CEANVEL","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6810",6810,"CHAMANG","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.200000003,-0.315695496673097,-2.32516067790263,"historical"
"6811",6811,"CHAMLAT","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6812",6812,"CHIMMEN","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6813",6813,"CHIMUMB","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6814",6814,"CIRSEDU","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6815",6815,"CLAYLAN","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6816",6816,"CLAYPER","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6817",6817,"CLINUNI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,-0.315695496673097,-2.32516067790263,"historical"
"6818",6818,"CORATRI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6819",6819,"CORNCAN","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,-0.315695496673097,-2.32516067790263,"historical"
"6820",6820,"CORNSER","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6821",6821,"CORYCOR","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6822",6822,"CYSTFRA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6823",6823,"DACTVIR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6824",6824,"DELPMEN","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6825",6825,"DIPHCOM","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6826",6826,"DRABAUR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6827",6827,"DRYAHOO","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6828",6828,"DRYAOCT","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6829",6829,"DRYMGLA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6830",6830,"DRYMPSE","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6831",6831,"EMPENIG","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6832",6832,"EPILANA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6833",6833,"EPILCIL","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6834",6834,"EPILGLA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6835",6835,"EPILLEP","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6836",6836,"EQUIARV","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6837",6837,"EQUIBRA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6838",6838,"EQUIHYE","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6839",6839,"EQUIPRA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6840",6840,"EREMCAP","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6841",6841,"ERIGAUR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6842",6842,"ERIGCOM","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6843",6843,"ERIGGLA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6844",6844,"ERIGPER","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6845",6845,"ERIOHER","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6846",6846,"ERIOOVA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6847",6847,"ERIOUMB","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6848",6848,"ERYTGRA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6849",6849,"EUCEENG","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6850",6850,"EURYCON","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6851",6851,"FRAGVES","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6852",6852,"FRAGVIR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6853",6853,"GALIAPA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6854",6854,"GALITRF","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6855",6855,"GAULOVA","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6856",6856,"GENTAMA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6857",6857,"GOODOBL","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,-0.315695496673097,-2.32516067790263,"historical"
"6858",6858,"GYMNDRY","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6859",6859,"HERAMAX","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6860",6860,"HETEVIL","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6861",6861,"HEUCCYL","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6862",6862,"HIERALB","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6863",6863,"HIERALI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,2,-0.315695496673097,-2.32516067790263,"historical"
"6864",6864,"HIERGRA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6865",6865,"HIERSCO","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6866",6866,"HIERTRI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6867",6867,"HIERUMB","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6868",6868,"HOLODIS","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6869",6869,"HYDRFEN","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6870",6870,"HYPOMON","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6871",6871,"JUNICOM","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6872",6872,"LEPTPYR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6873",6873,"LEUCVUL","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6874",6874,"LILICOL","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6875",6875,"LINNBOR","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6876",6876,"LOMADIS","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6877",6877,"LOMAMAC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6878",6878,"LONICIL","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6879",6879,"LONIINV","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,-0.315695496673097,-2.32516067790263,"historical"
"6880",6880,"LONIUTA","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,8,-0.315695496673097,-2.32516067790263,"historical"
"6881",6881,"LUETPEC","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6882",6882,"LUPIARC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6883",6883,"LUPILEP","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6884",6884,"LUPILYA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6885",6885,"LUPINUS","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.200000003,-0.315695496673097,-2.32516067790263,"historical"
"6886",6886,"LYCOANN","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,-0.315695496673097,-2.32516067790263,"historical"
"6887",6887,"LYSILAT","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6888",6888,"MAHOAQU","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6889",6889,"MAHONER","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6890",6890,"MAIARAC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6891",6891,"MAIASTE","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6892",6892,"MENZFER","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,-0.315695496673097,-2.32516067790263,"historical"
"6893",6893,"MICROCC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6894",6894,"MICRODO","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6895",6895,"MINURUB","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6896",6896,"MOEHMAC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6897",6897,"MONEUNI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6898",6898,"NEOTBAN","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6899",6899,"NEOTCOR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6900",6900,"NOTHNEM","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6901",6901,"OPLOHOR","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6902",6902,"ORTHSEC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,8,-0.315695496673097,-2.32516067790263,"historical"
"6903",6903,"OSMOBER","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6904",6904,"OSMOCHI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6905",6905,"OSMOPUR","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6906",6906,"OZOMTRI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
"6907",6907,"PACKCAN","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,-0.315695496673097,-2.32516067790263,"historical"
