"","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Elevation_sc","Time_sc"
"1988","SORBSCO","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,0.075,0.300199597498895,0.797844434038728
"1989","SORBSIT","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,0.300199597498895,0.797844434038728
"1990","SPIRLUC","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,1.625,0.300199597498895,0.797844434038728
"1991","THALOCC","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,1.25,0.300199597498895,0.797844434038728
"1992","THUJPLI","tree","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,0.300199597498895,0.797844434038728
"1993","TIARTRI","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,0.075,0.300199597498895,0.797844434038728
"1994","TSUGHET","tree","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,0.300199597498895,0.797844434038728
"1995","VACCMEM","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,3.5,0.300199597498895,0.797844434038728
"1996","VACCSCO","shrub","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,1,0.15,0.300199597498895,0.797844434038728
"1997","VALESIT","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,0.300199597498895,0.797844434038728
"1998","VERAVIR","herb","Manning Park Project 2025","00NCe74","CML RNW",2025,49,"Med-High",49.12966101,-120.816088,1661.301636,0,0,0.300199597498895,0.797844434038728
"1999","ABIEAMA","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2000","ABIELAS","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,52.75,0.576201525550529,0.797844434038728
"2001","AMELALN","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2002","ARNILAT","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,2.5,0.576201525550529,0.797844434038728
"2003","CHAMANG","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.35,0.576201525550529,0.797844434038728
"2004","CHIMUMB","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2005","CLINUNI","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2006","CORNCAN","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2007","FRAGVIR","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2008","GOODOBL","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.075,0.576201525550529,0.797844434038728
"2009","HERAMAX","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2010","LINNBOR","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2011","LONIUTA","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.1,0.576201525550529,0.797844434038728
"2012","LUPIARC","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,1.25,0.576201525550529,0.797844434038728
"2013","ORTHSEC","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.925,0.576201525550529,0.797844434038728
"2014","PAXIMYR","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.2,0.576201525550529,0.797844434038728
"2015","PHLODIF","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2016","PICEENG","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,2.025,0.576201525550529,0.797844434038728
"2017","PINUCON","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2018","PSEUMEN","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2019","PYROASA","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2020","RHODALB","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,26,0.576201525550529,0.797844434038728
"2021","RIBEACE","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.1,0.576201525550529,0.797844434038728
"2022","RIBELAC","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,1,0.576201525550529,0.797844434038728
"2023","RUBUPAR","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2024","RUBUPED","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.375,0.576201525550529,0.797844434038728
"2025","SORBSCO","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,1.55,0.576201525550529,0.797844434038728
"2026","SORBSIT","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,0.075,0.576201525550529,0.797844434038728
"2027","SPIRLUC","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2028","THALOCC","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2029","THUJPLI","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2030","TIARTRI","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2031","TSUGHET","tree","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2032","VACCMEM","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,9.25,0.576201525550529,0.797844434038728
"2033","VACCSCO","shrub","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,1.725,0.576201525550529,0.797844434038728
"2034","VALESIT","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,1,4.25,0.576201525550529,0.797844434038728
"2035","VERAVIR","herb","Manning Park Project 2025","00NCe75","CML RNW",2025,49,"Med-High",49.13137302,-120.821337,1786.920776,0,0,0.576201525550529,0.797844434038728
"2036","ABIEAMA","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.125,-0.0661696100936572,0.797844434038728
"2037","ABIELAS","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,32.75,-0.0661696100936572,0.797844434038728
"2038","AMELALN","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,1.775,-0.0661696100936572,0.797844434038728
"2039","ARNILAT","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,1,-0.0661696100936572,0.797844434038728
"2040","CHAMANG","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2041","CHIMUMB","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.175,-0.0661696100936572,0.797844434038728
"2042","CLINUNI","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,4.25,-0.0661696100936572,0.797844434038728
"2043","CORNCAN","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2044","FRAGVIR","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.225,-0.0661696100936572,0.797844434038728
"2045","GOODOBL","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.525,-0.0661696100936572,0.797844434038728
"2046","HERAMAX","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2047","LINNBOR","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2048","LONIUTA","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.775,-0.0661696100936572,0.797844434038728
"2049","LUPIARC","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.05,-0.0661696100936572,0.797844434038728
"2050","ORTHSEC","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,1.075,-0.0661696100936572,0.797844434038728
"2051","PAXIMYR","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,11,-0.0661696100936572,0.797844434038728
"2052","PHLODIF","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2053","PICEENG","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,26.25,-0.0661696100936572,0.797844434038728
"2054","PINUCON","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2055","PSEUMEN","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,5.5,-0.0661696100936572,0.797844434038728
"2056","PYROASA","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2057","RHODALB","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2058","RIBEACE","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2059","RIBELAC","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,1.75,-0.0661696100936572,0.797844434038728
"2060","RUBUPAR","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,1.275,-0.0661696100936572,0.797844434038728
"2061","RUBUPED","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2062","SORBSCO","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.025,-0.0661696100936572,0.797844434038728
"2063","SORBSIT","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2064","SPIRLUC","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2065","THALOCC","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.175,-0.0661696100936572,0.797844434038728
"2066","THUJPLI","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,1.25,-0.0661696100936572,0.797844434038728
"2067","TIARTRI","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.225,-0.0661696100936572,0.797844434038728
"2068","TSUGHET","tree","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2069","VACCMEM","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,8,-0.0661696100936572,0.797844434038728
"2070","VACCSCO","shrub","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2071","VALESIT","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,1,0.475,-0.0661696100936572,0.797844434038728
"2072","VERAVIR","herb","Manning Park Project 2025","00NCe77","CML RNW",2025,49,"High",49.06958498,-120.90581,1494.552856,0,0,-0.0661696100936572,0.797844434038728
"2073","ABIEAMA","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2074","ABIELAS","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,54.5,0.705192423828324,0.797844434038728
"2075","AMELALN","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2076","ARNILAT","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,2.6,0.705192423828324,0.797844434038728
"2077","CHAMANG","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.5,0.705192423828324,0.797844434038728
"2078","CHIMUMB","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2079","CLINUNI","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2080","CORNCAN","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2081","FRAGVIR","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.1,0.705192423828324,0.797844434038728
"2082","GOODOBL","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.175,0.705192423828324,0.797844434038728
"2083","HERAMAX","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,2.075,0.705192423828324,0.797844434038728
"2084","LINNBOR","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2085","LONIUTA","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.25,0.705192423828324,0.797844434038728
"2086","LUPIARC","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.875,0.705192423828324,0.797844434038728
"2087","ORTHSEC","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.75,0.705192423828324,0.797844434038728
"2088","PAXIMYR","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,5.5,0.705192423828324,0.797844434038728
"2089","PHLODIF","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2090","PICEENG","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,1.75,0.705192423828324,0.797844434038728
"2091","PINUCON","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2092","PSEUMEN","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2093","PYROASA","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2094","RHODALB","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2095","RIBEACE","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,2.2,0.705192423828324,0.797844434038728
"2096","RIBELAC","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.75,0.705192423828324,0.797844434038728
"2097","RUBUPAR","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2098","RUBUPED","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2099","SORBSCO","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2100","SORBSIT","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2101","SPIRLUC","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2102","THALOCC","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,4.25,0.705192423828324,0.797844434038728
"2103","THUJPLI","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2104","TIARTRI","herb","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2105","TSUGHET","tree","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,0,0,0.705192423828324,0.797844434038728
"2106","VACCMEM","shrub","Manning Park Project 2025","00NCe78","CML RNW",2025,49,"Med-High",49.08568502,-120.926467,1845.629517,1,0.6,0.705192423828324,0.797844434038728
