"","...1","PlotNumber","ProjectID","Date","SiteSurveyor","PlotRepresenting","Location","Ecosection","Longitude","Latitude","LocationAccuracy","Elevation","SlopeGradient","Aspect","MesoSlopePosition","SurfaceShape","SiteNotes","SoilNotes","VegSurveyor","StrataCoverTree","StrataCoverShrub","StrataCoverHerb","StrataCoverMoss","VegNotes","SpeciesListComplete","Species","Latin_name","Functional_group","Cover A1","Cover A2","Cover A3","TotalA","Cover B1","Cover B2","TotalB","Cover C","Cover D","Cover E","Cover F"
"658",774,"35379","BEC-Vancouver",1979-08-14,NA,"Se - Alnus sitchensis - Equisetum (arvense?) Gymnocarpium dryopteris","further in stand from plot 2, Hope-Princeton Highway Manning Park nr. Coldstream campground","HOR",-120.8139038,49.08889007,1000,1210,0,999,"LV","ST","Climax Se.  Two blowdown trees on this plot.  This plot is wetter and richer than adjacent one (035179) and this is characterized by greater significance of Equisetum and Gymnocarpium.  The boundaries of the plot are around and opening with only A3 trees and mostly Alnus sitchensis and Cornus stolonifera.  The open condition of this plot may be caused by the wetter conditions giving rise to a dense C layer crowding out regen and in combination with the blowdown.  Se would do well on this plot and light intensity burning could be tolerated.  Pl (dbh- 51, A2 tree) on slightly drier site near plot- good growth for 50 yrs. beyond 100 yrs very slow growth.  Total age 160 yrs.  No soil description was done for this plot as the adjacent plot (035179) was considered to adequately describe soils here.","Soil pit not done.  Humus form: Orthifibrihumimor.","Jean Heineman",11,80,90,60,"This plot represents an opening adjacent to area with soil pit.  The opening appears to be due to the excess moisture in the soil.  A few windfalls are in plot, but have mainly come from edge of plot.  ~5-6/E.",FALSE,"ATRISEL","Atrichum selwynii","moss",NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA
"659",775,"35379","BEC-Vancouver",1979-08-14,NA,"Se - Alnus sitchensis - Equisetum (arvense?) Gymnocarpium dryopteris","further in stand from plot 2, Hope-Princeton Highway Manning Park nr. Coldstream campground","HOR",-120.8139038,49.08889007,1000,1210,0,999,"LV","ST","Climax Se.  Two blowdown trees on this plot.  This plot is wetter and richer than adjacent one (035179) and this is characterized by greater significance of Equisetum and Gymnocarpium.  The boundaries of the plot are around and opening with only A3 trees and mostly Alnus sitchensis and Cornus stolonifera.  The open condition of this plot may be caused by the wetter conditions giving rise to a dense C layer crowding out regen and in combination with the blowdown.  Se would do well on this plot and light intensity burning could be tolerated.  Pl (dbh- 51, A2 tree) on slightly drier site near plot- good growth for 50 yrs. beyond 100 yrs very slow growth.  Total age 160 yrs.  No soil description was done for this plot as the adjacent plot (035179) was considered to adequately describe soils here.","Soil pit not done.  Humus form: Orthifibrihumimor.","Jean Heineman",11,80,90,60,"This plot represents an opening adjacent to area with soil pit.  The opening appears to be due to the excess moisture in the soil.  A few windfalls are in plot, but have mainly come from edge of plot.  ~5-6/E.",FALSE,"PTYCWEI","Ptychostomum weigelii","moss",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
"660",776,"35379","BEC-Vancouver",1979-08-14,NA,"Se - Alnus sitchensis - Equisetum (arvense?) Gymnocarpium dryopteris","further in stand from plot 2, Hope-Princeton Highway Manning Park nr. Coldstream campground","HOR",-120.8139038,49.08889007,1000,1210,0,999,"LV","ST","Climax Se.  Two blowdown trees on this plot.  This plot is wetter and richer than adjacent one (035179) and this is characterized by greater significance of Equisetum and Gymnocarpium.  The boundaries of the plot are around and opening with only A3 trees and mostly Alnus sitchensis and Cornus stolonifera.  The open condition of this plot may be caused by the wetter conditions giving rise to a dense C layer crowding out regen and in combination with the blowdown.  Se would do well on this plot and light intensity burning could be tolerated.  Pl (dbh- 51, A2 tree) on slightly drier site near plot- good growth for 50 yrs. beyond 100 yrs very slow growth.  Total age 160 yrs.  No soil description was done for this plot as the adjacent plot (035179) was considered to adequately describe soils here.","Soil pit not done.  Humus form: Orthifibrihumimor.","Jean Heineman",11,80,90,60,"This plot represents an opening adjacent to area with soil pit.  The opening appears to be due to the excess moisture in the soil.  A few windfalls are in plot, but have mainly come from edge of plot.  ~5-6/E.",FALSE,"CAREX SP.","Carex spp.","grass",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"661",777,"35379","BEC-Vancouver",1979-08-14,NA,"Se - Alnus sitchensis - Equisetum (arvense?) Gymnocarpium dryopteris","further in stand from plot 2, Hope-Princeton Highway Manning Park nr. Coldstream campground","HOR",-120.8139038,49.08889007,1000,1210,0,999,"LV","ST","Climax Se.  Two blowdown trees on this plot.  This plot is wetter and richer than adjacent one (035179) and this is characterized by greater significance of Equisetum and Gymnocarpium.  The boundaries of the plot are around and opening with only A3 trees and mostly Alnus sitchensis and Cornus stolonifera.  The open condition of this plot may be caused by the wetter conditions giving rise to a dense C layer crowding out regen and in combination with the blowdown.  Se would do well on this plot and light intensity burning could be tolerated.  Pl (dbh- 51, A2 tree) on slightly drier site near plot- good growth for 50 yrs. beyond 100 yrs very slow growth.  Total age 160 yrs.  No soil description was done for this plot as the adjacent plot (035179) was considered to adequately describe soils here.","Soil pit not done.  Humus form: Orthifibrihumimor.","Jean Heineman",11,80,90,60,"This plot represents an opening adjacent to area with soil pit.  The opening appears to be due to the excess moisture in the soil.  A few windfalls are in plot, but have mainly come from edge of plot.  ~5-6/E.",FALSE,"SCIUOED","Sciuro-hypnum oedipodium","moss",NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA
"662",778,"35379","BEC-Vancouver",1979-08-14,NA,"Se - Alnus sitchensis - Equisetum (arvense?) Gymnocarpium dryopteris","further in stand from plot 2, Hope-Princeton Highway Manning Park nr. Coldstream campground","HOR",-120.8139038,49.08889007,1000,1210,0,999,"LV","ST","Climax Se.  Two blowdown trees on this plot.  This plot is wetter and richer than adjacent one (035179) and this is characterized by greater significance of Equisetum and Gymnocarpium.  The boundaries of the plot are around and opening with only A3 trees and mostly Alnus sitchensis and Cornus stolonifera.  The open condition of this plot may be caused by the wetter conditions giving rise to a dense C layer crowding out regen and in combination with the blowdown.  Se would do well on this plot and light intensity burning could be tolerated.  Pl (dbh- 51, A2 tree) on slightly drier site near plot- good growth for 50 yrs. beyond 100 yrs very slow growth.  Total age 160 yrs.  No soil description was done for this plot as the adjacent plot (035179) was considered to adequately describe soils here.","Soil pit not done.  Humus form: Orthifibrihumimor.","Jean Heineman",11,80,90,60,"This plot represents an opening adjacent to area with soil pit.  The opening appears to be due to the excess moisture in the soil.  A few windfalls are in plot, but have mainly come from edge of plot.  ~5-6/E.",FALSE,"PYROASA","Pyrola asarifolia","herb",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"663",779,"35379","BEC-Vancouver",1979-08-14,NA,"Se - Alnus sitchensis - Equisetum (arvense?) Gymnocarpium dryopteris","further in stand from plot 2, Hope-Princeton Highway Manning Park nr. Coldstream campground","HOR",-120.8139038,49.08889007,1000,1210,0,999,"LV","ST","Climax Se.  Two blowdown trees on this plot.  This plot is wetter and richer than adjacent one (035179) and this is characterized by greater significance of Equisetum and Gymnocarpium.  The boundaries of the plot are around and opening with only A3 trees and mostly Alnus sitchensis and Cornus stolonifera.  The open condition of this plot may be caused by the wetter conditions giving rise to a dense C layer crowding out regen and in combination with the blowdown.  Se would do well on this plot and light intensity burning could be tolerated.  Pl (dbh- 51, A2 tree) on slightly drier site near plot- good growth for 50 yrs. beyond 100 yrs very slow growth.  Total age 160 yrs.  No soil description was done for this plot as the adjacent plot (035179) was considered to adequately describe soils here.","Soil pit not done.  Humus form: Orthifibrihumimor.","Jean Heineman",11,80,90,60,"This plot represents an opening adjacent to area with soil pit.  The opening appears to be due to the excess moisture in the soil.  A few windfalls are in plot, but have mainly come from edge of plot.  ~5-6/E.",FALSE,"CALAMAGROTIS SP.","Calamagrostis spp.","grass",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"664",780,"35379","BEC-Vancouver",1979-08-14,NA,"Se - Alnus sitchensis - Equisetum (arvense?) Gymnocarpium dryopteris","further in stand from plot 2, Hope-Princeton Highway Manning Park nr. Coldstream campground","HOR",-120.8139038,49.08889007,1000,1210,0,999,"LV","ST","Climax Se.  Two blowdown trees on this plot.  This plot is wetter and richer than adjacent one (035179) and this is characterized by greater significance of Equisetum and Gymnocarpium.  The boundaries of the plot are around and opening with only A3 trees and mostly Alnus sitchensis and Cornus stolonifera.  The open condition of this plot may be caused by the wetter conditions giving rise to a dense C layer crowding out regen and in combination with the blowdown.  Se would do well on this plot and light intensity burning could be tolerated.  Pl (dbh- 51, A2 tree) on slightly drier site near plot- good growth for 50 yrs. beyond 100 yrs very slow growth.  Total age 160 yrs.  No soil description was done for this plot as the adjacent plot (035179) was considered to adequately describe soils here.","Soil pit not done.  Humus form: Orthifibrihumimor.","Jean Heineman",11,80,90,60,"This plot represents an opening adjacent to area with soil pit.  The opening appears to be due to the excess moisture in the soil.  A few windfalls are in plot, but have mainly come from edge of plot.  ~5-6/E.",FALSE,"PLEUSCH","Pleurozium schreberi","moss",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"665",781,"35379","BEC-Vancouver",1979-08-14,NA,"Se - Alnus sitchensis - Equisetum (arvense?) Gymnocarpium dryopteris","further in stand from plot 2, Hope-Princeton Highway Manning Park nr. Coldstream campground","HOR",-120.8139038,49.08889007,1000,1210,0,999,"LV","ST","Climax Se.  Two blowdown trees on this plot.  This plot is wetter and richer than adjacent one (035179) and this is characterized by greater significance of Equisetum and Gymnocarpium.  The boundaries of the plot are around and opening with only A3 trees and mostly Alnus sitchensis and Cornus stolonifera.  The open condition of this plot may be caused by the wetter conditions giving rise to a dense C layer crowding out regen and in combination with the blowdown.  Se would do well on this plot and light intensity burning could be tolerated.  Pl (dbh- 51, A2 tree) on slightly drier site near plot- good growth for 50 yrs. beyond 100 yrs very slow growth.  Total age 160 yrs.  No soil description was done for this plot as the adjacent plot (035179) was considered to adequately describe soils here.","Soil pit not done.  Humus form: Orthifibrihumimor.","Jean Heineman",11,80,90,60,"This plot represents an opening adjacent to area with soil pit.  The opening appears to be due to the excess moisture in the soil.  A few windfalls are in plot, but have mainly come from edge of plot.  ~5-6/E.",FALSE,"RHIZNUD","Rhizomnium nudum","moss",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"666",782,"35379","BEC-Vancouver",1979-08-14,NA,"Se - Alnus sitchensis - Equisetum (arvense?) Gymnocarpium dryopteris","further in stand from plot 2, Hope-Princeton Highway Manning Park nr. Coldstream campground","HOR",-120.8139038,49.08889007,1000,1210,0,999,"LV","ST","Climax Se.  Two blowdown trees on this plot.  This plot is wetter and richer than adjacent one (035179) and this is characterized by greater significance of Equisetum and Gymnocarpium.  The boundaries of the plot are around and opening with only A3 trees and mostly Alnus sitchensis and Cornus stolonifera.  The open condition of this plot may be caused by the wetter conditions giving rise to a dense C layer crowding out regen and in combination with the blowdown.  Se would do well on this plot and light intensity burning could be tolerated.  Pl (dbh- 51, A2 tree) on slightly drier site near plot- good growth for 50 yrs. beyond 100 yrs very slow growth.  Total age 160 yrs.  No soil description was done for this plot as the adjacent plot (035179) was considered to adequately describe soils here.","Soil pit not done.  Humus form: Orthifibrihumimor.","Jean Heineman",11,80,90,60,"This plot represents an opening adjacent to area with soil pit.  The opening appears to be due to the excess moisture in the soil.  A few windfalls are in plot, but have mainly come from edge of plot.  ~5-6/E.",FALSE,"CHAMANG","Chamerion angustifolium","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"667",783,"35379","BEC-Vancouver",1979-08-14,NA,"Se - Alnus sitchensis - Equisetum (arvense?) Gymnocarpium dryopteris","further in stand from plot 2, Hope-Princeton Highway Manning Park nr. Coldstream campground","HOR",-120.8139038,49.08889007,1000,1210,0,999,"LV","ST","Climax Se.  Two blowdown trees on this plot.  This plot is wetter and richer than adjacent one (035179) and this is characterized by greater significance of Equisetum and Gymnocarpium.  The boundaries of the plot are around and opening with only A3 trees and mostly Alnus sitchensis and Cornus stolonifera.  The open condition of this plot may be caused by the wetter conditions giving rise to a dense C layer crowding out regen and in combination with the blowdown.  Se would do well on this plot and light intensity burning could be tolerated.  Pl (dbh- 51, A2 tree) on slightly drier site near plot- good growth for 50 yrs. beyond 100 yrs very slow growth.  Total age 160 yrs.  No soil description was done for this plot as the adjacent plot (035179) was considered to adequately describe soils here.","Soil pit not done.  Humus form: Orthifibrihumimor.","Jean Heineman",11,80,90,60,"This plot represents an opening adjacent to area with soil pit.  The opening appears to be due to the excess moisture in the soil.  A few windfalls are in plot, but have mainly come from edge of plot.  ~5-6/E.",FALSE,"CORNCAN","Cornus canadensis","herb",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
