"","PlotNumber","Date2025","ProjectID","DateOriginal","SiteSurveyor","Latitude","Longitude","Elevation","RelocationConfidence","Species","Functional_group","Cover"
"913","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","EQUIARV","herb",15.15
"914","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","FRAGVIR","herb",0.3
"915","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","OSMOCHI","herb",0.1
"916","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","ACTARUB","herb",2
"917","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","ANGEGEN","herb",0
"918","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","PLATSTR","herb",0
"919","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","CLINUNI","herb",1.7
"920","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","STREAMP","herb",0.15
"921","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","ARNICOR","herb",0.35
"922","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","NEOTCOR","herb",0.1
"923","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","GOODOBL","herb",0.15
"924","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","PARNFIM","herb",0.3
"925","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","ANGEARG","herb",0
"926","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","SYMPFOL","herb",0.1
"927","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","CLAYPER","herb",0
"928","14-4316",2025-08-04,"BC Parks Manning TEM",2019-08-18,"GKH EAC",49.03959,-120.764678,1546.151611,"High","ANEMGRA","herb",0.05
"929","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","ABIELAS","tree",27
"930","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","PICEENG","tree",7.5
"931","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","PSEUMEN","tree",3.5
"932","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","TSUGHET","tree",3.5
"933","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","ABIEAMA","tree",1.5
"934","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","PAXIMYR","shrub",17
"935","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","VACCSCO","shrub",30
"936","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","RHODALB","shrub",1
"937","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","VACCMEM","shrub",11
"938","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","SPIRLUC","shrub",4.75
"939","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","SORBSCO","shrub",2.5
"940","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","AMELALN","shrub",1.5
"941","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","RIBEVIS","shrub",0.25
"942","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","LONIUTA","shrub",1.5
"943","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","LUPIARC","herb",8.5
"944","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","PEDIRAC","herb",2
"945","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","PEDIBRA","herb",0.05
"946","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","HIERALB","herb",0.35
"947","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","ORTHSEC","herb",2
"948","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","SYMPFOL","herb",0.95
"949","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","ARNICOR","herb",0.65
"950","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","GOODOBL","herb",0.5
"951","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","CHIMUMB","shrub",0.3
"952","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","CHAMANG","herb",0.1
"953","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","ERYTGRA","herb",0.05
"954","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","ARNILAT","herb",0.5
"955","14-4317",2025-08-04,"BC Parks Manning TEM",2019-10-31,"GKH EAC",49.04947403,-120.764637,1554.978394,"High","VALESIT","herb",0.3
"956","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","ARCTUVA","shrub",0
"957","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","PAXIMYR","shrub",0.25
"958","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","JUNICOM","shrub",0
"959","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","SPIRLUC","shrub",0
"960","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","PENSFRU","herb",1.8
"961","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","SEDUDIV","herb",1
"962","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","SEDULAN","herb",0.1
"963","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","HEUCCYL","herb",0.25
"964","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","ERIOUMB","herb",1.6
"965","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","ERIGCOM","herb",4.5
"966","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","ACHIMIL","herb",0.6
"967","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","SILEPAR","herb",0.3
"968","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","EREMCAP","herb",1.1
"969","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","PHLODIF","herb",0.65
"970","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","ERIOOVA","herb",0.25
"971","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","POLEPUL","herb",1
"972","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","DRYMPSE","herb",0.7
"973","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","TARAOFF","herb",0.05
"974","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","SAXIAUS","herb",2.5
"975","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","ARNIPAR","herb",0.2
"976","14-4320",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH",49.07690699,-120.771043,1819.606201,"High","PACKCAN","herb",0
"977","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","PINUALB","tree",2.5
"978","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","ABIELAS","tree",7.5
"979","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","VACCSCO","shrub",12
"980","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","PULSOCC","herb",7.5
"981","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","PHLODIF","herb",11.5
"982","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","ERYTGRA","herb",3
"983","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","EREMCAP","herb",2.5
"984","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","PENSPRO","herb",0.65
"985","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","VEROCUS","herb",2
"986","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","ANTELAN","herb",4
"987","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","VALESIT","herb",3.65
"988","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","ACHIMIL","herb",1.5
"989","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","ARNIPAR","herb",1.45
"990","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","THALOCC","herb",0.2
"991","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","ERIGGLA","herb",0.55
"992","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","SEDULAN","herb",0.1
"993","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","POTEFLA","herb",2
"994","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","AGOSAUR","herb",0.1
"995","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","DRYMGLA","herb",0
"996","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","PEDIRAC","herb",0.05
"997","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH",49.10004004,-120.759847,1994.03418,"Med-High","ARNILAT","herb",0.15
"998","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","PINUALB","tree",1.5
"999","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","ABIELAS","tree",5
"1000","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","PICEENG","tree",4
"1001","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","PAXIMYR","shrub",14
"1002","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","JUNICOM","shrub",0.5
"1003","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","VACCSCO","shrub",0.5
"1004","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","SILEPAR","herb",1.5
"1005","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","PHLODIF","herb",6
"1006","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","ERYTGRA","herb",0.35
"1007","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","ACHIMIL","herb",4.5
"1008","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","ARNILAT","herb",0.5
"1009","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","ARNICOR","herb",0.2
"1010","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","FRAGVIR","herb",0.9
"1011","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","AGOSAUR","herb",0.05
"1012","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","ANTEROS","herb",1.4
"1013","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","ARNIPAR","herb",0.95
"1014","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","ERIOUMB","herb",9
"1015","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","EREMCAP","herb",7
"1016","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","LUPIARC","herb",0.75
"1017","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","POTEFLA","herb",0.05
"1018","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","PEDIRAC","herb",0.15
"1019","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","PEDIBRA","herb",0
"1020","14-4387",2025-08-03,"BC Parks Manning TEM",2019-08-30,"WHM EAC BDH RJC",49.09144901,-120.773455,1950.674438,"High","CHAMANG","herb",0.15
"1021","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","PSEUMEN","tree",22.5
"1022","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","PINUCON","tree",2
"1023","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","PAXIMYR","shrub",21
"1024","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","SPIRLUC","shrub",6
"1025","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","SORBSCO","shrub",0.5
"1026","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","AMELALN","shrub",1.5
"1027","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","ARCTUVA","shrub",4.5
"1028","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","HOLODIS","shrub",0.5
"1029","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","LONIUTA","shrub",2.1
"1030","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","RIBEVIS","shrub",0
"1031","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","VACCALA","shrub",0
"1032","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","HIERALB","herb",0
"1033","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","SYMPFOL","herb",0
"1034","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","SEDULAN","herb",0.05
"1035","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","ERYTGRA","herb",0.05
"1036","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","GOODOBL","herb",0.05
"1037","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","HIERUMB","herb",0.05
"1038","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","MOEHMAC","herb",0.4
"1039","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","PHLODIF","herb",0.25
"1040","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","FRAGVIR","herb",0
"1041","14-4388",2025-08-03,"BC Parks Manning TEM",2019-11-26,"WHM EAC RJC BDH",49.068998,-120.762014,1617.820679,"High","ACHIMIL","herb",0.15
"1042","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","PICEENG","tree",32.4
"1043","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","ABIELAS","tree",31.625
"1044","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","PINUCON","tree",1.25
"1045","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","ABIEAMA","tree",0.1
"1046","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","PAXIMYR","shrub",7.275
"1047","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","RHODALB","shrub",1.375
"1048","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","LONIUTA","shrub",2
"1049","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","LONIINV","shrub",0.15
"1050","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","VACCSCO","shrub",6
"1051","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","SORBSCO","shrub",0.15
"1052","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","SORBSIT","shrub",0.15
"1053","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","AMELALN","shrub",2
"1054","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","RIBELAC","shrub",0.25
"1055","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","VALESIT","herb",6.25
"1056","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","ARNILAT","herb",7
"1057","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","CLINUNI","herb",13.5
"1058","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","THALOCC","herb",0.55
"1059","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","ORTHSEC","herb",1.875
"1060","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","PYROASA","herb",0.05
"1061","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","VIOLSEM","herb",1.25
"1062","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","PEDIRAC","herb",0.875
"1063","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","ANEMGRA","herb",2.75
"1064","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","SYMPFOL","herb",0.125
"1065","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","CORNCAN","herb",6.525
"1066","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","FRAGVIR","herb",0.125
"1067","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","LILICOL","herb",0.1
"1068","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","CHAMANG","herb",0.125
"1069","MP 287",2025-06-14,"BEC-Vancouver",1976-09-28,NA,49.11563901,-120.866661,1339.150269,"Med","MAIARAC","herb",0.075
