"","PlotNumber","ProjectID","Latitude","Longitude","Elevation","Year","SiteSurveyor","Species","Cover","present","Functional_group"
"1247","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","RUBUPED",0,0,"herb"
"1248","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","SORBSCO",0,0,"shrub"
"1249","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","SORBSIT",0,0,"shrub"
"1250","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","SPIRLUC",0,0,"shrub"
"1251","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","THALOCC",0,0,"herb"
"1252","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","THUJPLI",0,0,"tree"
"1253","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","TIARTRI",0,0,"herb"
"1254","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","TSUGHET",0,0,"tree"
"1255","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","VACCMEM",0,0,"shrub"
"1256","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","VACCSCO",3,1,"shrub"
"1257","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","VALESIT",1,1,"herb"
"1258","14-4386","BC Parks Manning TEM",49.10020828,-120.7596817,2009,2019,"WHM EAC RJC BDH","VERAVIR",0,0,"herb"
"1259","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","ABIEAMA",0,0,"tree"
"1260","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","ABIELAS",4,1,"tree"
"1261","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","AMELALN",0,0,"shrub"
"1262","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","ARNILAT",0.5,1,"herb"
"1263","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","CHAMANG",0,0,"herb"
"1264","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","CHIMUMB",0,0,"shrub"
"1265","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","CLINUNI",0,0,"herb"
"1266","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","CORNCAN",0,0,"herb"
"1267","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","FRAGVIR",0.5,1,"herb"
"1268","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","GOODOBL",0,0,"herb"
"1269","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","HERAMAX",0,0,"herb"
"1270","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","LINNBOR",0,0,"shrub"
"1271","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","LONIUTA",0,0,"shrub"
"1272","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","LUPIARC",0.5,1,"herb"
"1273","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","ORTHSEC",0,0,"herb"
"1274","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","PAXIMYR",4,1,"shrub"
"1275","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","PHLODIF",5,1,"herb"
"1276","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","PICEENG",5,1,"tree"
"1277","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","PINUCON",0,0,"tree"
"1278","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","PSEUMEN",0,0,"tree"
"1279","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","PYROASA",0,0,"herb"
"1280","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","RHODALB",0,0,"shrub"
"1281","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","RIBEACE",0,0,"shrub"
"1282","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","RIBELAC",0,0,"shrub"
"1283","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","RUBUPAR",0,0,"shrub"
"1284","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","RUBUPED",0,0,"herb"
"1285","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","SORBSCO",0,0,"shrub"
"1286","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","SORBSIT",0,0,"shrub"
"1287","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","SPIRLUC",0,0,"shrub"
"1288","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","THALOCC",0,0,"herb"
"1289","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","THUJPLI",0,0,"tree"
"1290","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","TIARTRI",0,0,"herb"
"1291","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","TSUGHET",0,0,"tree"
"1292","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","VACCMEM",0,0,"shrub"
"1293","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","VACCSCO",0,0,"shrub"
"1294","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","VALESIT",0,0,"herb"
"1295","14-4387","BC Parks Manning TEM",49.09149169,-120.7733994,1955,2019,"WHM EAC BDH RJC","VERAVIR",0,0,"herb"
"1296","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","ABIEAMA",0,0,"tree"
"1297","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","ABIELAS",0,0,"tree"
"1298","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","AMELALN",4,1,"shrub"
"1299","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","ARNILAT",1,1,"herb"
"1300","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","CHAMANG",0,0,"herb"
"1301","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","CHIMUMB",0,0,"shrub"
"1302","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","CLINUNI",0,0,"herb"
"1303","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","CORNCAN",0,0,"herb"
"1304","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","FRAGVIR",0,0,"herb"
"1305","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","GOODOBL",0.5,1,"herb"
"1306","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","HERAMAX",0,0,"herb"
"1307","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","LINNBOR",0,0,"shrub"
"1308","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","LONIUTA",0,0,"shrub"
"1309","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","LUPIARC",0,0,"herb"
"1310","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","ORTHSEC",0,0,"herb"
"1311","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","PAXIMYR",10,1,"shrub"
"1312","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","PHLODIF",1,1,"herb"
"1313","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","PICEENG",0,0,"tree"
"1314","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","PINUCON",3,1,"tree"
"1315","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","PSEUMEN",39,1,"tree"
"1316","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","PYROASA",0,0,"herb"
"1317","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","RHODALB",0,0,"shrub"
"1318","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","RIBEACE",0,0,"shrub"
"1319","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","RIBELAC",0,0,"shrub"
"1320","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","RUBUPAR",0,0,"shrub"
"1321","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","RUBUPED",0,0,"herb"
"1322","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","SORBSCO",0,0,"shrub"
"1323","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","SORBSIT",0,0,"shrub"
"1324","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","SPIRLUC",8,1,"shrub"
"1325","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","THALOCC",0,0,"herb"
"1326","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","THUJPLI",0,0,"tree"
"1327","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","TIARTRI",0,0,"herb"
"1328","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","TSUGHET",0,0,"tree"
"1329","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","VACCMEM",0,0,"shrub"
"1330","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","VACCSCO",0,0,"shrub"
"1331","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","VALESIT",0,0,"herb"
"1332","14-4388","BC Parks Manning TEM",49.06903839,-120.7620316,1624,2019,"WHM EAC RJC BDH","VERAVIR",0,0,"herb"
"1333","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"ABIEAMA",0,0,"tree"
"1334","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"ABIELAS",0,0,"tree"
"1335","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"AMELALN",0,0,"shrub"
"1336","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"ARNILAT",0,0,"herb"
"1337","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"CHAMANG",0,0,"herb"
"1338","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"CHIMUMB",0,0,"shrub"
"1339","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"CLINUNI",15,1,"herb"
"1340","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"CORNCAN",0,0,"herb"
"1341","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"FRAGVIR",0,0,"herb"
"1342","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"GOODOBL",0,0,"herb"
"1343","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"HERAMAX",0,0,"herb"
"1344","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"LINNBOR",0,0,"shrub"
"1345","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"LONIUTA",0,0,"shrub"
"1346","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"LUPIARC",0,0,"herb"
"1347","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"ORTHSEC",0,0,"herb"
"1348","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"PAXIMYR",0,0,"shrub"
"1349","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"PHLODIF",0,0,"herb"
"1350","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"PICEENG",34,1,"tree"
"1351","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"PINUCON",0,0,"tree"
"1352","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"PSEUMEN",2,1,"tree"
"1353","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"PYROASA",2,1,"herb"
"1354","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"RHODALB",0,0,"shrub"
"1355","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"RIBEACE",0,0,"shrub"
"1356","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"RIBELAC",2,1,"shrub"
"1357","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"RUBUPAR",0,0,"shrub"
"1358","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"RUBUPED",0,0,"herb"
"1359","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"SORBSCO",0,0,"shrub"
"1360","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"SORBSIT",0,0,"shrub"
"1361","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"SPIRLUC",0,0,"shrub"
"1362","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"THALOCC",0,0,"herb"
"1363","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"THUJPLI",16.200000003,1,"tree"
"1364","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"TIARTRI",27,1,"herb"
"1365","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"TSUGHET",2,1,"tree"
"1366","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"VACCMEM",0,0,"shrub"
"1367","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"VACCSCO",0,0,"shrub"
"1368","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"VALESIT",0,0,"herb"
"1369","35079","BEC-Vancouver",49.18056106,-120.9610977,770,1979,NA,"VERAVIR",0,0,"herb"
"1370","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"ABIEAMA",4,1,"tree"
"1371","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"ABIELAS",14.200000003,1,"tree"
"1372","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"AMELALN",0,0,"shrub"
"1373","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"ARNILAT",0.5,1,"herb"
"1374","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"CHAMANG",0.5,1,"herb"
"1375","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"CHIMUMB",0,0,"shrub"
"1376","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"CLINUNI",15,1,"herb"
"1377","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"CORNCAN",4,1,"herb"
"1378","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"FRAGVIR",0,0,"herb"
"1379","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"GOODOBL",0.5,1,"herb"
"1380","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"HERAMAX",0,0,"herb"
"1381","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"LINNBOR",2,1,"shrub"
"1382","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"LONIUTA",4,1,"shrub"
"1383","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"LUPIARC",0,0,"herb"
"1384","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"ORTHSEC",0.5,1,"herb"
"1385","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"PAXIMYR",27,1,"shrub"
"1386","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"PHLODIF",0,0,"herb"
"1387","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"PICEENG",42,1,"tree"
"1388","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"PINUCON",2,1,"tree"
"1389","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"PSEUMEN",0,0,"tree"
"1390","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"PYROASA",0.5,1,"herb"
"1391","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"RHODALB",4,1,"shrub"
"1392","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"RIBEACE",0,0,"shrub"
"1393","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"RIBELAC",4,1,"shrub"
"1394","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"RUBUPAR",4,1,"shrub"
"1395","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"RUBUPED",15,1,"herb"
"1396","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"SORBSCO",2,1,"shrub"
"1397","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"SORBSIT",4,1,"shrub"
"1398","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"SPIRLUC",2,1,"shrub"
"1399","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"THALOCC",2,1,"herb"
"1400","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"THUJPLI",0,0,"tree"
"1401","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"TIARTRI",4,1,"herb"
"1402","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"TSUGHET",0.5,1,"tree"
"1403","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"VACCMEM",42,1,"shrub"
"1404","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"VACCSCO",0,0,"shrub"
"1405","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"VALESIT",4,1,"herb"
"1406","35179","BEC-Vancouver",49.08110809,-120.8127975,1210,1979,NA,"VERAVIR",0,0,"herb"
"1407","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"ABIEAMA",0,0,"tree"
"1408","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"ABIELAS",6,1,"tree"
"1409","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"AMELALN",0,0,"shrub"
"1410","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"ARNILAT",0,0,"herb"
"1411","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"CHAMANG",0.5,1,"herb"
"1412","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"CHIMUMB",0,0,"shrub"
"1413","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"CLINUNI",0.5,1,"herb"
"1414","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"CORNCAN",4,1,"herb"
"1415","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"FRAGVIR",0,0,"herb"
"1416","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"GOODOBL",0,0,"herb"
"1417","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"HERAMAX",0,0,"herb"
"1418","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"LINNBOR",0,0,"shrub"
"1419","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"LONIUTA",4,1,"shrub"
"1420","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"LUPIARC",0,0,"herb"
"1421","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"ORTHSEC",0,0,"herb"
"1422","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"PAXIMYR",2,1,"shrub"
"1423","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"PHLODIF",0,0,"herb"
"1424","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"PICEENG",14,1,"tree"
"1425","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"PINUCON",4.5,1,"tree"
"1426","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"PSEUMEN",0,0,"tree"
"1427","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"PYROASA",4,1,"herb"
"1428","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"RHODALB",0,0,"shrub"
"1429","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"RIBEACE",0,0,"shrub"
"1430","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"RIBELAC",4,1,"shrub"
"1431","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"RUBUPAR",15,1,"shrub"
"1432","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"RUBUPED",15,1,"herb"
"1433","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"SORBSCO",0.5,1,"shrub"
"1434","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"SORBSIT",0,0,"shrub"
"1435","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"SPIRLUC",2,1,"shrub"
"1436","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"THALOCC",0,0,"herb"
"1437","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"THUJPLI",0,0,"tree"
"1438","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"TIARTRI",8.200000003,1,"herb"
"1439","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"TSUGHET",2,1,"tree"
"1440","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"VACCMEM",8,1,"shrub"
"1441","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"VACCSCO",0,0,"shrub"
"1442","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"VALESIT",4,1,"herb"
"1443","35379","BEC-Vancouver",49.08889007,-120.8139038,1210,1979,NA,"VERAVIR",2,1,"herb"
"1444","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"ABIEAMA",0.200000003,1,"tree"
"1445","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"ABIELAS",9.899999976,1,"tree"
"1446","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"AMELALN",0,0,"shrub"
"1447","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"ARNILAT",15,1,"herb"
"1448","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"CHAMANG",0,0,"herb"
"1449","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"CHIMUMB",0,0,"shrub"
"1450","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"CLINUNI",2,1,"herb"
"1451","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"CORNCAN",4,1,"herb"
"1452","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"FRAGVIR",0,0,"herb"
"1453","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"GOODOBL",0.5,1,"herb"
"1454","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"HERAMAX",3,1,"herb"
"1455","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"LINNBOR",0,0,"shrub"
"1456","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"LONIUTA",8,1,"shrub"
"1457","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"LUPIARC",0,0,"herb"
"1458","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"ORTHSEC",0.5,1,"herb"
"1459","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"PAXIMYR",0,0,"shrub"
"1460","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"PHLODIF",0,0,"herb"
"1461","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"PICEENG",91.899999976,1,"tree"
"1462","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"PINUCON",2.700000048,1,"tree"
"1463","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"PSEUMEN",0,0,"tree"
"1464","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"PYROASA",0.5,1,"herb"
"1465","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"RHODALB",0,0,"shrub"
"1466","MP 287","BEC-Vancouver",49.11643981,-120.8702011,1250,1976,NA,"RIBEACE",0,0,"shrub"
