"","PlotNumber","ProjectID","Elevation","Year","SiteSurveyor","RelocationConfidence","Species","2019Plot","ErrorPlot","Cover","present"
"1494","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","PINUCON",NA,NA,0,0
"1495","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","PSEUMEN","N","N",33,1
"1496","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","PYROASA","N","N",0.1,1
"1497","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","RHODALB",NA,NA,0,0
"1498","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","RIBEACE",NA,NA,0,0
"1499","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","RIBELAC",NA,NA,0,0
"1500","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","RUBUPAR","N","N",4.25,1
"1501","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","RUBUPED",NA,NA,0,0
"1502","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","SORBSCO","N","N",0.025,1
"1503","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","SORBSIT",NA,NA,0,0
"1504","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","SPIRLUC","N","N",4.175,1
"1505","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","THALOCC",NA,NA,0,0
"1506","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","THUJPLI",NA,NA,0,0
"1507","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","TIARTRI",NA,NA,0,0
"1508","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","TSUGHET","N","N",0.5,1
"1509","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","VACCMEM","N","N",0.525,1
"1510","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","VACCSCO","N","N",2.5,1
"1511","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","VALESIT",NA,NA,0,0
"1512","MP 291","BEC-Vancouver",1289.884155,2025,NA,"Med-High","VERAVIR",NA,NA,0,0
"1513","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","ABIEAMA",NA,NA,0,0
"1514","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","ABIELAS","N","N",1.75,1
"1515","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","AMELALN","N","N",3.25,1
"1516","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","ARNILAT",NA,NA,0,0
"1517","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","CHAMANG","N","N",0.075,1
"1518","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","CHIMUMB",NA,NA,0,0
"1519","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","CLINUNI",NA,NA,0,0
"1520","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","CORNCAN",NA,NA,0,0
"1521","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","GOODOBL",NA,NA,0,0
"1522","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","HERAMAX",NA,NA,0,0
"1523","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","LINNBOR",NA,NA,0,0
"1524","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","LONIUTA","N","N",2.25,1
"1525","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","LUPIARC","N","N",2.65,1
"1526","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","ORTHSEC","N","N",0.15,1
"1527","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","PAXIMYR","N","N",10.5,1
"1528","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","PHLODIF","N","N",0.3,1
"1529","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","PICEENE","N","N",3.5,1
"1530","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","PINUCON","N","N",8.125,1
"1531","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","PSEUMEN","N","N",8.25,1
"1532","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","PYROASA",NA,NA,0,0
"1533","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","RHODALB",NA,NA,0,0
"1534","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","RIBEACE",NA,NA,0,0
"1535","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","RIBELAC",NA,NA,0,0
"1536","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","RUBUPAR",NA,NA,0,0
"1537","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","RUBUPED",NA,NA,0,0
"1538","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","SORBSCO",NA,NA,0,0
"1539","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","SORBSIT",NA,NA,0,0
"1540","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","SPIRLUC","N","N",2,1
"1541","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","THALOCC",NA,NA,0,0
"1542","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","THUJPLI",NA,NA,0,0
"1543","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","TIARTRI",NA,NA,0,0
"1544","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","TSUGHET",NA,NA,0,0
"1545","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","VACCMEM","N","N",5,1
"1546","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","VACCSCO","N","N",1.25,1
"1547","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","VALESIT",NA,NA,0,0
"1548","MP 294","BEC-Vancouver",1429.303345,2025,NA,"High","VERAVIR",NA,NA,0,0
"1549","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","ABIEAMA","N","N",1.75,1
"1550","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","ABIELAS","N","N",14.25,1
"1551","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","AMELALN",NA,NA,0,0
"1552","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","ARNILAT","N","N",15.5,1
"1553","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","CHAMANG",NA,NA,0,0
"1554","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","CHIMUMB",NA,NA,0,0
"1555","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","CLINUNI",NA,NA,0,0
"1556","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","CORNCAN","N","N",28.5,1
"1557","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","GOODOBL","N","N",0.075,1
"1558","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","HERAMAX",NA,NA,0,0
"1559","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","LINNBOR",NA,NA,0,0
"1560","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","LONIUTA","N","N",2.55,1
"1561","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","LUPIARC","N","N",0.1,1
"1562","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","ORTHSEC","N","N",0.475,1
"1563","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","PAXIMYR","N","N",12.5,1
"1564","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","PHLODIF",NA,NA,0,0
"1565","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","PICEENE","N","N",18.5,1
"1566","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","PINUCON",NA,NA,0,0
"1567","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","PSEUMEN",NA,NA,0,0
"1568","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","PYROASA","N","N",0.1,1
"1569","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","RHODALB","N","N",1.5,1
"1570","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","RIBEACE",NA,NA,0,0
"1571","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","RIBELAC","N","N",3.625,1
"1572","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","RUBUPAR","N","N",0.5,1
"1573","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","RUBUPED","N","N",4.5,1
"1574","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","SORBSCO","N","N",0.725,1
"1575","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","SORBSIT","N","N",0.25,1
"1576","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","SPIRLUC","N","N",0.35,1
"1577","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","THALOCC","N","N",0.9,1
"1578","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","THUJPLI",NA,NA,0,0
"1579","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","TIARTRI","N","N",1.9,1
"1580","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","TSUGHET","N","N",2.5,1
"1581","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","VACCMEM","N","N",16.75,1
"1582","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","VACCSCO","N","N",0.6,1
"1583","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","VALESIT","N","N",2.25,1
"1584","MP 295","BEC-Vancouver",1354.060669,2025,NA,"Med-High","VERAVIR",NA,NA,0,0
"1585","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","ABIEAMA","N","N",0.75,1
"1586","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","ABIELAS","N","N",15.625,1
"1587","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","AMELALN",NA,NA,0,0
"1588","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","ARNILAT","N","N",6,1
"1589","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","CHAMANG",NA,NA,0,0
"1590","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","CHIMUMB","N","N",0.175,1
"1591","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","CLINUNI","N","N",7.75,1
"1592","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","CORNCAN","N","N",1.75,1
"1593","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","GOODOBL","N","N",0.175,1
"1594","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","HERAMAX","N","N",0.225,1
"1595","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","LINNBOR",NA,NA,0,0
"1596","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","LONIUTA","N","N",0.333333333,1
"1597","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","LUPIARC","N","N",0.175,1
"1598","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","ORTHSEC","N","N",0.5,1
"1599","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","PAXIMYR","N","N",8.333333333,1
"1600","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","PHLODIF",NA,NA,0,0
"1601","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","PICEENE","N","N",15.75,1
"1602","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","PINUCON","N","N",1,1
"1603","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","PSEUMEN",NA,NA,0,0
"1604","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","PYROASA","N","N",0.225,1
"1605","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","RHODALB","N","N",0.166666667,1
"1606","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","RIBEACE",NA,NA,0,0
"1607","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","RIBELAC","N","N",0.9,1
"1608","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","RUBUPAR","N","N",12.66666667,1
"1609","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","RUBUPED","N","N",1.35,1
"1610","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","SORBSCO",NA,NA,0,0
"1611","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","SORBSIT",NA,NA,0,0
"1612","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","SPIRLUC","N","N",0.666666667,1
"1613","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","THALOCC","N","N",0.775,1
"1614","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","THUJPLI",NA,NA,0,0
"1615","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","TIARTRI","N","N",2,1
"1616","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","TSUGHET",NA,NA,0,0
"1617","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","VACCMEM","N","N",4.666666667,1
"1618","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","VACCSCO","N","N",0.666666667,1
"1619","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","VALESIT","N","N",4.75,1
"1620","MP 296","BEC-Vancouver",1369.736206,2025,NA,"Med-High","VERAVIR",NA,NA,0,0
"1621","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ABIEAMA","N","N",0.5,1
"1622","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ABIELAS",NA,NA,0,0
"1623","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","AMELALN",NA,NA,0,0
"1624","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ARNILAT",NA,NA,0,0
"1625","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CHAMANG",NA,NA,0,0
"1626","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CHIMUMB","N","N",1.55,1
"1627","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CLINUNI",NA,NA,0,0
"1628","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CORNCAN",NA,NA,0,0
"1629","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","GOODOBL","N","N",0.3,1
"1630","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","HERAMAX",NA,NA,0,0
"1631","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LINNBOR","N","N",1.9,1
"1632","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LONIUTA",NA,NA,0,0
"1633","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LUPIARC",NA,NA,0,0
"1634","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ORTHSEC","N","N",0.075,1
"1635","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PAXIMYR","N","N",0.5,1
"1636","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PHLODIF",NA,NA,0,0
"1637","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PICEENE",NA,NA,0,0
"1638","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PINUCON","N","N",2.5,1
"1639","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PSEUMEN","N","N",48.5,1
"1640","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PYROASA","N","N",0.275,1
"1641","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RHODALB",NA,NA,0,0
"1642","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RIBEACE",NA,NA,0,0
"1643","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RIBELAC",NA,NA,0,0
"1644","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RUBUPAR",NA,NA,0,0
"1645","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RUBUPED",NA,NA,0,0
"1646","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","SORBSCO",NA,NA,0,0
"1647","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","SORBSIT",NA,NA,0,0
"1648","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","SPIRLUC",NA,NA,0,0
"1649","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","THALOCC",NA,NA,0,0
"1650","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","THUJPLI","N","N",14.75,1
"1651","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","TIARTRI",NA,NA,0,0
"1652","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","TSUGHET","N","N",12.5,1
"1653","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VACCMEM","N","N",0.15,1
"1654","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VACCSCO",NA,NA,0,0
"1655","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VALESIT",NA,NA,0,0
"1656","SK93710","Skagit Rhodo. Comm.",701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VERAVIR",NA,NA,0,0
"1657","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ABIEAMA","N","N",2.916666667,1
"1658","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ABIELAS",NA,NA,0,0
"1659","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","AMELALN",NA,NA,0,0
"1660","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ARNILAT",NA,NA,0,0
"1661","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CHAMANG",NA,NA,0,0
"1662","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CHIMUMB","N","N",1.25,1
"1663","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CLINUNI",NA,NA,0,0
"1664","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CORNCAN",NA,NA,0,0
"1665","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","GOODOBL","N","N",0.4,1
"1666","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","HERAMAX",NA,NA,0,0
"1667","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LINNBOR","N","N",5.75,1
"1668","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LONIUTA","N","N",0.075,1
"1669","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LUPIARC",NA,NA,0,0
"1670","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ORTHSEC","N","N",0.15,1
"1671","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PAXIMYR","N","N",0.775,1
"1672","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PHLODIF",NA,NA,0,0
"1673","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PICEENE",NA,NA,0,0
"1674","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PINUCON",NA,NA,0,0
"1675","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PSEUMEN","N","N",41,1
"1676","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PYROASA","N","N",0.125,1
"1677","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RHODALB",NA,NA,0,0
"1678","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RIBEACE",NA,NA,0,0
"1679","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RIBELAC",NA,NA,0,0
"1680","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RUBUPAR",NA,NA,0,0
"1681","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RUBUPED",NA,NA,0,0
"1682","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","SORBSCO",NA,NA,0,0
"1683","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","SORBSIT","N","N",0.175,1
"1684","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","SPIRLUC",NA,NA,0,0
"1685","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","THALOCC",NA,NA,0,0
"1686","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","THUJPLI","N","N",1.125,1
"1687","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","TIARTRI",NA,NA,0,0
"1688","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","TSUGHET","N","N",19.375,1
"1689","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VACCMEM","N","N",0.6,1
"1690","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VACCSCO",NA,NA,0,0
"1691","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VALESIT",NA,NA,0,0
"1692","SK93711","Skagit Rhodo. Comm.",692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VERAVIR",NA,NA,0,0
"1693","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ABIEAMA",NA,NA,0,0
"1694","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ABIELAS",NA,NA,0,0
"1695","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","AMELALN","N","N",0.225,1
"1696","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ARNILAT",NA,NA,0,0
"1697","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CHAMANG",NA,NA,0,0
"1698","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CHIMUMB","N","N",1.1,1
"1699","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CLINUNI","N","N",0.2,1
"1700","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CORNCAN",NA,NA,0,0
"1701","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","GOODOBL","N","N",0.35,1
"1702","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","HERAMAX",NA,NA,0,0
"1703","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LINNBOR","N","N",1.55,1
"1704","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LONIUTA",NA,NA,0,0
"1705","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LUPIARC",NA,NA,0,0
"1706","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ORTHSEC","N","N",0.15,1
"1707","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PAXIMYR","N","N",0.2,1
"1708","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PHLODIF",NA,NA,0,0
"1709","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PICEENE",NA,NA,0,0
"1710","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PINUCON",NA,NA,0,0
"1711","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PSEUMEN","N","N",19,1
"1712","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PYROASA","N","N",0.175,1
"1713","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RHODALB",NA,NA,0,0
"1714","SK93721","Skagit Rhodo. Comm.",716.597107,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RIBEACE",NA,NA,0,0
